SKU,Description,Surplus Quantity,Value / Part ($),Value,Site Location of Surplus Part,Turns
10016572,"REDUCER, PIPE, TYPE: HEX CONCENTRIC SWAGE, LARGE END NOMINAL PIPE SIZE: 2"", WALL THICKNESS (A): 0.218"", SMALL END NOMINAL PIPE SIZE: 1 1/2"", WALL THICKNESS (B): 0.2, END PREPARATION(S): THREADED BOTH ENDS, MATERIAL: WROUGHT CARBON STEEL, SCHEDULE PRESSURE CLASS: S80, MATERIAL GRADE: A234WPB",2.00,5.00,10.00,J3 Office,0
10016595,"VALVE, GATE, NOMINAL SIZE(S): 2"", END CONNECTION: RAISED FACE, PRESSURE RATING: CL300, TRIM MATERIAL: 316 STAINLESS STEEL HARD FACED, BONNET TYPE: BOLTED, BODY MATERIAL: CARBON STEEL",1.00,5.00,5.00,J3 Office,0
10016609,"NIPPLE, CONDUIT, SIZE: 3/4INCH, LENGTH: 2INCH, CONNECTION: MNPT, MATERIAL: ALUMINUM",5.00,5.00,25.00,J3 Office,0
10016692,"GASKET, NO MODIFIER, TYPE: SPIRAL WOUND, INSIDE DIAMETER: 9 1/4INCH, OUTSIDE DIAMETER: 10INCH, THICKNESS: 1/8INCH, MATERIAL: 304 FORGED STEEL, APPLICATION: PUMP CASE, MANUFACTURER: CPC PUMPS, MANUFACTURER P/N: 017-10847-00-RA01",1.00,5.00,5.00,J3 Office,0
10016749,"ADAPTER, TUBE, OUTSIDE DIAMETER: 1/2 X 3/8INCH, END CONNECTION(S): TUBE X MNPT, MATERIAL: 316SS, MANUFACTURER: SWAGELOK, MANUFACTURER P/N: SS-810-1-6",4.00,5.00,20.00,J3 Office,0
10016848,"COUPLING, CONDUIT, TYPE: RIGID, SIZE: 1INCH, END STYLE: FEMALE NATIONAL PIPE TAPER THD, MATERIAL: GALVANIZED STEEL",3.00,5.00,15.00,J3 Office,0
10016934,"VALVE, SOLENOID, TYPE (PILOT/DIRECT): DIRECT, NOMINAL SIZE: 1/4INCH, VOLTAGE: 24VDC, POWER RATING: 1.8W, PRESSURE RATING: 0-150PSI, TEMPERATURE RATING: -40-175DEGREE F, END CONNECTION: FNPT, OPERATING MODE: UNIVERSAL, SEAL MATERIAL: NBR, BODY MATERIAL: STAINLESS STEEL, COIL TYPE: F, MANUFACTURER: ASCO, MANUFACTURER P/N: L8314G301MO",1.00,5.00,5.00,J3 Office,0
10016937,"VALVE, BALL, NOMINAL SIZE(S): 2"", END CONNECTION: THREADED, PRESSURE RATING: 2000PSI, TRIM MATERIAL: NACE, PORT TYPE: REDUCED, CONSTRUCTION: 1 PIECE, BODY MATERIAL: CARBON STEEL",2.00,5.00,10.00,J3 Office,0
10016953,"ADAPTER, TUBE TO PIPE, TUBE SIZE: 1/2INCH, TUBE CONNECTION: SWAGELOK FITTING, PIPE SIZE: 1/2INCH, PIPE CONNECTION: MNPT, MATERIAL: 316 STAINLESS STEEL HT, MANUFACTURER: SWAGELOK, MANUFACTURER P/N: SS-810-1-8",20.00,5.00,100.00,J3 Office,0
10017056,"GASKET, MATERIAL, WIDTH: 60INCH, LENGTH: 60INCH, THICKNESS: 1/8INCH, MATERIAL: NITRILE, MANUFACTURER: GARLOCK, MANUFACTURER P/N: 39000-2605",1.00,5.00,5.00,J3 Office,0
10017133,"CONNECTOR, ELECTRICAL, TYPE: BODY END CAP, SIZE: 1/2INCH, APPLICATION: MI REPAIR",10.00,5.00,50.00,J3 Office,0
10017305,"ADAPTER, TUBE, TYPE: HI-TEMP, OUTSIDE DIAMETER: 1/2 X 3/4INCH, END CONNECTION(S): TUBE X MNPT, MATERIAL: CARBON STEEL, MANUFACTURER: SWAGELOK, MANUFACTURER P/N: S-810-1-12ZSML",10.00,5.00,50.00,J3 Office,0
10017309,"ADAPTER, TUBE TO PIPE, TYPE: 90DEG ELBOW, TUBE SIZE: 3/4INCH, TUBE CONNECTION: SWAGELOK FITTING, PIPE SIZE: 1/2INCH, PIPE CONNECTION: MNPT, MATERIAL: STAINLESS STEEL, MANUFACTURER: SWAGELOK, MANUFACTURER P/N: SS-1210-2-8",3.00,5.00,15.00,J3 Office,0
10017330,"GASKET, FLANGE, TYPE: SPIRAL WOUND, NOMINAL SIZE: 6INCH, THICKNESS: 1/8INCH, PRESSURE RATING: 1500PSI, MATERIAL: 316SS GRAPH 316SS IR",20.00,5.00,100.00,J3 Office,0
10017350,"GASKET, FLANGE, TYPE: SPIRAL WOUND, NOMINAL SIZE: 16INCH, THICKNESS: 1/8INCH, PRESSURE RATING: 300PSI, MATERIAL: 316SS GRAPH 316SS IR",27.00,5.00,135.00,J3 Office,0
10017607,"NIPPLE, CONDUIT, SIZE: 3/4INCH, LENGTH: 6INCH, CONNECTION: MNPT, MATERIAL: ALUMINUM",5.00,5.00,25.00,J3 Office,0
10017633,"PLUG, ELECTRICAL, TYPE: TWIST LOCK, VOLTAGE: 125VAC, AMPERAGE: 15AMPS, POLE: 2, CORD SIZE: 18/3-10/3AWG, MANUFACTURER: HUBBELL INC, MANUFACTURER P/N: HBL4720CN",6.00,5.00,30.00,J3 Office,0
10017637,"ADAPTER, TUBE TO PIPE, TYPE: 90DEG ELBOW, TUBE SIZE: 3/8"", TUBE CONNECTION: SWAGELOK FITTING, PIPE SIZE: 1/2INCH, PIPE CONNECTION: MNPT, MATERIAL: STAINLESS STEEL, MANUFACTURER: SWAGELOK, MANUFACTURER P/N: SS-600-2-8",19.00,5.00,95.00,J3 Office,0
10017640,"ADAPTER, TUBE, OUTSIDE DIAMETER: 3/4 X 1INCH, END CONNECTION(S): TUBE X MNPT, MATERIAL: 316SS, MANUFACTURER: SWAGELOK, MANUFACTURER P/N: SS-1210-1-16",2.00,5.00,10.00,J3 Office,0
10017651,"CONNECTOR, ELECTRICAL, TYPE: HEAT TRACE, SIZE: 1/2 X 0.237INCH, AMPERAGE: NA, MATERIAL: STAINLESS STEEL, APPLICATION: HOT TO COLD, MANUFACTURER: THERMON",8.00,5.00,40.00,J3 Office,0
10017825,"BELT, V, SIZE: 140INCH, MATERIAL: FABRIC CVR/RUBR BDY/POLY CORD, WIDTH: 5/8INCH, THICKNESS: 17/32INCH, CONSTRUCTION: COGGED, INDUSTRY STANDARD: 5VX1400, MANUFACTURER P/N: 2L454",12.00,5.00,60.00,J3 Office,0
10017834,"GASKET, FLANGE, TYPE: SPIRAL WOUND, NOMINAL SIZE: 10INCH, THICKNESS: 1/8INCH, PRESSURE RATING: 900PSI, MATERIAL: 316SS GRAPH 316SS IR",17.00,5.00,85.00,J3 Office,0
10018037,"REDUCER, CONDUIT, TYPE: BUSHING, LARGE END NOMINAL SIZE: 1INCH, SMALL END NOMINAL SIZE: 1/2INCH, END STYLE: THREADED, MATERIAL: ALUMINUM, MANUFACTURER: CROUSE-HINDS, MANUFACTURER P/N: RE31SA",4.00,5.00,20.00,J3 Office,0
10018050,"MARETTE, BLACK, # 30",2.00,5.00,10.00,J3 Office,0
10018102,"NIPPLE, PIPE, NOMINAL PIPE SIZE: 1/2INCH, END PREPARATION(S): MNPT X MNPT, LENGTH: 6INCH, PIPE SCHEDULE: SCH 160, MATERIAL GRADE: A/SA106B, MATERIAL: CARBON STEEL, WALL THICKNESS: 0.188""",11.00,5.00,55.00,J3 Office,0
10018210,"TUBING, NO MODIFIER, TYPE: HEAT SHRINK, SIZE: 5/8INCH, LENGTH: 48INCH, MATERIAL: POLYOLEFIN, WALL THICKNESS: HEAVY, TEMPERATURE RATING: -55-100DEGREES C, MANUFACTURER: 3M, MANUFACTURER P/N: ITCSN-2000-48",3.00,5.00,15.00,J3 Office,0
10018211,"SUPPLIES, LABORATORY, TYPE: SOLENOID 3-WAY, APPLICATION: OCX8800, MANUFACTURER: ROSEMOUNT, MANUFACTURER P/N: 1A97905H02",4.00,5.00,20.00,J3 Office,0
10018238,"TEE, WELLHEAD, OUTLET SIZE NOMINAL: 3/4INCH, END CONNECTION: THREADED, PRESSURE RATING: 2000PSI, MATERIAL: SA105N CARBON STEEL",3.00,5.00,15.00,J3 Office,0
10018280,"CONNECTOR, ELECTRICAL, TYPE: BODY END CAP, SIZE: 7/16INCH, APPLICATION: MI REPAIR",10.00,5.00,50.00,J3 Office,0
10018290,"SUPPLIES, LABORATORY, TYPE: IN SITU FILTER KIT, APPLICATION: OCX 4400/8800, MANUFACTURER P/N: 1A99762H02",1.00,5.00,5.00,J3 Office,0
10018338,"FITTING, NO MODIFIER, TYPE: MI REPAIR, SIZE: 5/16 X 0.238INCH, MATERIAL: STAINLESS STEEL, APPLICATION: HEAT TRACE",10.00,5.00,50.00,J3 Office,0
10018477,"UNION, TUBING, TYPE: BULKHEAD, SIZE: 1/4INCH, END CONNECTION: FERRULE, MATERIAL: 316 STAINLESS STEEL, MANUFACTURER: SWAGELOK, MANUFACTURER P/N: SS-400-61",4.00,5.00,20.00,J3 Office,0
10018493,"VALVE, BALL, TYPE: FLOATING, NOMINAL SIZE(S): 1"", END CONNECTION: THREADED, PRESSURE RATING: 1500CL, TRIM MATERIAL: NACE, PORT TYPE: REDUCED, CONSTRUCTION: 3 PIECE, METHOD OF OPERATION/OPERATOR: LEVER, BODY MATERIAL: CARBON STEEL, BALL MATERIAL: 316 STAINLESS STEEL, SEAT MATERIAL: REINFORCED PTFE, SEAL MATERIAL: GRAPHITE, MODEL: MASTER STAR, MAXIMUM OPERATING PRESSURE: 2000PSI, FIRE TEST SPECIFICATION: API 607, MANUFACTURER: PBV, MANUFACTURER P/N: C-5333-38-2236-ML-NL",4.00,5.00,20.00,J3 Office,0
10018579,"VALVE, GATE, NOMINAL SIZE(S): 3/4"", END CONNECTION: SOCKET WELD X THREADED, PRESSURE RATING: CL800, TRIM MATERIAL: 316 STAINLESS STEEL HARD FACED, DESIGN SPECIFICATION: NACE, MANUFACTURER: DOUGLAS CHERO, MANUFACTURER P/N: R253/WS/TS-A105-TR12-N",1.00,5.00,5.00,J3 Office,0
10018601,"FUSE, ELECTRICAL, TYPE: STANDARD, AMPERAGE: 15A, LENGTH: 3/4"", DIAMETER: 3/4"", VOLTAGE: 32VDC, CONNECTION: BLADE, MANUFACTURER P/N: AST15",3.00,5.00,15.00,J3 Office,0
10018711,"SLEEVE, NO MODIFIER, TYPE: HEAT SHRINK WIRE MARKER, SIZE: 0.125DIA, MATERIAL: POLYOLEFIN, INSIDE DIAMETER: 0.125INCH, LENGTH: 1INCH, MANUFACTURER: BRADY, MANUFACTURER P/N: XPS-125-1",1.00,5.00,5.00,J3 Office,0
10018764,"NIPPLE, PIPE, NOMINAL PIPE SIZE: 1/4INCH, END PREPARATION(S): MNPT X MNPT, LENGTH: 4INCH, PIPE SCHEDULE: NOT AVAILABLE, MATERIAL: STAINLESS STEEL, TYPE: HEX, PRESSURE RATING: 8000PSI, MANUFACTURER: SWAGELOK, MANUFACTURER P/N: SS-4-HLN-4.00",3.00,5.00,15.00,J3 Office,0
10018771,"SUPPORT, PIPE, TYPE: P CLAMP, SIZE: 3/4INCH, MATERIAL: 316 STAINLESS STEEL, MANUFACTURER: SWAGELOK",20.00,5.00,100.00,J3 Office,0
10018876,"WIRE, ELECTRICAL, TYPE: XLPE, VOLTAGE: 600V, GAUGE/STRAND: 12AWG/STR, CONDUCTOR MATERIAL: COPPER, LENGTH: 300M, TEMPERATURE RATING: 90C, COLOR: BLACK",300.00,5.00,"1,500.00",J3 Office,0
10018880,"CABLE, DATA, LENGTH: 10METER, CONNECTOR(S): DOUBLE ENDED, VOLTAGE: 300VOLTS, TEMPERATURE RATING: -40 TO 105 DEGREES C, MANUFACTURER: TURCK, MANUFACTURER P/N: P-RSV RKV 406A-929-10M",2.00,5.00,10.00,J3 Office,0
10018882,"FILTER, AIR, SIZE: 22 X 3INCH, EFFICIENCY: STANDARD, MICRON: 0.01MICRON, FLOW RATE: 911CFM, MANUFACTURER: PARKER, MANUFACTURER P/N: 050AA AA",1.00,5.00,5.00,J3 Office,0
10018890,"ROTOR, PUMP, PUMP STYLE: PROGRESSIVE CAVITY, MANUFACTURER: ALLWEILER",1.00,5.00,5.00,J3 Office,0
10018898,"WIRE, ELECTRICAL, TYPE: XLPE, VOLTAGE: 600V, GAUGE/STRAND: 14AWG/STR, CONDUCTOR MATERIAL: COPPER, LENGTH: 300M, TEMPERATURE RATING: 90C, COLOR: BLUE",300.00,5.00,"1,500.00",J3 Office,0
10018905,"FASTENER, BOLT, TYPE: THREADED ROD, SIZE: 3/8INCH, LENGTH: 8INCH, THREAD PITCH: M10, GRADE: STD",2.00,5.00,10.00,J3 Office,0
10018909,"KIT, FLOWMETER, TYPE: SUB PCB RELAY OUT, MANUFACTURER: ENDRESS/HAUSER, MANUFACTURER P/N: 50096836",1.00,5.00,5.00,J3 Office,0
10018911,"PLUG, ELECTRICAL, TYPE: TWIST LOCK, VOLTAGE: 125VAC, AMPERAGE: 20A, POLE: 2, CORD SIZE: 14/3-10/3SJ 16/3-8/3S A, POLE: 2, CORD SIZE: 14/3-10/3SJ 16/3-8/3S",6.00,5.00,30.00,J3 Office,0
10018913,"GASKET, FLANGE, TYPE: RAISED FACE, NOMINAL SIZE: 3INCH, THICKNESS: 1/16INCH, PRESSURE RATING: 150PSI, MATERIAL: 1580 TEALON",5.00,5.00,25.00,J3 Office,0
10018914,"FUSE, ELECTRICAL, TYPE: TIME DELAY, AMPERAGE: 0.75A, LENGTH: 1 1/2"", DIAMETER: 13/32"", VOLTAGE: 600VAC, CONNECTION: SNAP, MANUFACTURER P/N: FNQ-R-3/4",3.00,5.00,15.00,J3 Office,0
10018922,"VALVE, SOLENOID, TYPE (PILOT/DIRECT): PILOT, NOMINAL SIZE: 1/4INCH, VOLTAGE: 24VDC, POWER RATING: 11.6W, PRESSURE RATING: 10-125PSI, TEMPERATURE RATING: 32-104DEGREE F, END CONNECTION: FNPT, OPERATING MODE: PISTON/POPPET, SEAL MATERIAL: NBR, BODY MATERIAL: BRASS, MANUFACTURER: ASCO, MANUFACTURER P/N: EF8344G70-24VDC",1.00,5.00,5.00,J3 Office,0
10018931,"KIT, PUMP, TYPE: ELASTOMER, MANUFACTURER: WILDEN, MANUFACTURER P/N: 04-9588-55-765",1.00,5.00,5.00,J3 Office,0
10018935,"PUMP, DIAPHRAGM, SUCTION SIZE: 3INCH, DISCHARGE SIZE: 3INCH, FLOW RATE: 192GPM, MATERIAL: DUCTILE IRON, DIAPHRAGM MATERIAL: PTFE, MANUFACTURER: WILDEN, MANUFACTURER P/N: XPX15/WSAAA/TEU/TF/HTF",1.00,5.00,5.00,J3 Office,0
10018945,"FITTING, NO MODIFIER, TYPE: MI REPAIR, SIZE: 1/2 X 0.25INCH, MATERIAL: 316 STAINLESS STEEL, APPLICATION: HEAT TRACE",3.00,5.00,15.00,J3 Office,0
10018952,"WIRE, ELECTRICAL, TYPE: XLPE, VOLTAGE: 600V, GAUGE/STRAND: 14GA/STR, CONDUCTOR MATERIAL: COPPER, LENGTH: 300M, COLOR: BLACK, MANUFACTURER P/N: BLD RW90 14CU STR BLK",300.00,5.00,"1,500.00",J3 Office,0
10018954,"CABLE, ELECTRICAL, TYPE: SOOW, VOLTAGE: 600VOLTS AC, GAUGE: 14/3 GAUGE, CONDUCTOR MATERIAL: COPPER, LENGTH: 76METER, CERTIFICATION: ROHS COMPLIANT, COLOR: BLACK",76.00,5.00,380.00,J3 Office,0
10018955,"GASKET, FLANGE, TYPE: SPIRAL WOUND, NOMINAL SIZE: 14INCH, THICKNESS: 1/8INCH, PRESSURE RATING: 600PSI, MATERIAL: 316SS GRAPH 316SS IR",10.00,5.00,50.00,J3 Office,0
10018957,"FUSE, ELECTRICAL, TYPE: FAST ACTING, AMPERAGE: 2.5A, LENGTH: 1 1/2"", DIAMETER: 13/32"", VOLTAGE: 600VAC, CONNECTION: SNAP, MANUFACTURER P/N: KTK-2-1/2",10.00,5.00,50.00,J3 Office,0
10018958,"GASKET, FLANGE, TYPE: FULL FACE, NOMINAL SIZE: 6INCH, THICKNESS: 1/16INCH, PRESSURE RATING: 150PSI, MATERIAL: 24SH, INSIDE DIAMETER: 6 5/8INCH, OUTSIDE DIAMETER: 11INCH, NUMBER OF BOLT HOLES: 8",6.00,5.00,30.00,J3 Office,0
10018962,"WIRE, ELECTRICAL, TYPE: TEW, VOLTAGE: 600V, GAUGE/STRAND: 16AWG/26STR, CONDUCTOR MATERIAL: COPPER, LENGTH: 150M, TEMPERATURE RATING: 105 DEG C, MANUFACTURER P/N: CMP TEW 16-26STR BLU",150.00,5.00,750.00,J3 Office,0
10018971,"FUSE, ELECTRICAL, TYPE: FAST ACTING, AMPERAGE: 3A, LENGTH: 1 1/2"", DIAMETER: 13/32"", VOLTAGE: 600VAC, CONNECTION: SNAP, MANUFACTURER P/N: KTK-3",6.00,5.00,30.00,J3 Office,0
10018972,"FUSE, ELECTRICAL, TYPE: TIME DELAY, AMPERAGE: 4A, LENGTH: 1 1/2"", DIAMETER: 13/32"", VOLTAGE: 600VAC, CONNECTION: SNAP, MANUFACTURER P/N: FNQ-R-4",5.00,5.00,25.00,J3 Office,0
10018973,"FUSE, ELECTRICAL, TYPE: TIME DELAY, AMPERAGE: 7.5A, LENGTH: 1 1/2"", DIAMETER: 13/32"", VOLTAGE: 600VAC, CONNECTION: SNAP, MANUFACTURER P/N: FNQ-R-7-1/2",2.00,5.00,10.00,J3 Office,0
10018974,"FUSE, ELECTRICAL, TYPE: TIME DELAY, AMPERAGE: 2A, LENGTH: 5"", DIAMETER: 13/16"", VOLTAGE: 600VAC",5.00,5.00,25.00,J3 Office,0
10018990,"VALVE, SOLENOID, TYPE (PILOT/DIRECT): PILOT, NOMINAL SIZE: 1/2INCH, VOLTAGE: 120VAC, POWER RATING: 20W, PRESSURE RATING: 0-30PSI, TEMPERATURE RATING: -20-175DEGREE F, END CONNECTION: FNPT, OPERATING MODE: NORMALLY CLOSED, SEAL MATERIAL: NBR, BODY MATERIAL: ALUMINUM, MANUFACTURER: ASCO, MANUFACTURER P/N: S261SG02N3DG5-120VAC",1.00,5.00,5.00,J3 Office,0
10018992,"ADAPTER, NO MODIFIER, TYPE: PUMP, SIZE: 6INCH, END CONNECTION(S): BOLTED, MATERIAL: CAST IRON, MANUFACTURER: ARMSTRONG, MANUFACTURER P/N: 426746-011",1.00,5.00,5.00,J3 Office,0
10018996,"BODY, CONDUIT OUTLET, TYPE: LL, SIZE: 3/4INCH, END CONNECTION: THREADED, MATERIAL: PRESSURE CAST ALUMINUM, FORM: FORM 85, MANUFACTURER: APPLETON, MANUFACTURER P/N: LL75A",8.00,5.00,40.00,J3 Office,0
10019004,"ADAPTER, TUBE, OUTSIDE DIAMETER: 1/8 X 1/2INCH, END CONNECTION(S): TUBE X MNPT, MATERIAL: 316SS, MANUFACTURER: SWAGELOK, MANUFACTURER P/N: SS-200-1-8",2.00,5.00,10.00,J3 Office,0
10019014,"VALVE, SOLENOID, TYPE (PILOT/DIRECT): PILOT, NOMINAL SIZE: 1/2INCH, VOLTAGE: 120/60HZ 110/50HZ, POWER RATING: 17.1W, PRESSURE RATING: 25-1500PSI, TEMPERATURE RATING: 32-125DEGREE F, END CONNECTION: FNPT, OPERATING MODE: NORMALLY CLOSED, SEAL MATERIAL: NBR, BODY MATERIAL: STAINLESS STEEL, APPLICATION: HIGH PRESSURE SERVICE, MANUFACTURER: ASCO, MANUFACTURER P/N: EFL8223G010",1.00,5.00,5.00,J3 Office,0
10019015,"RECEPTACLE, ELECTRICAL, TYPE: TWIST LOCK, VOLTAGE: 125V, AMPERAGE: 15AMPS, POLE: 2 POLE, CABLE SIZE: 14-10AWG/15A 12-10AWG/20A, WIRE COUNT: 3, SIZE: 4 1/16IN X 1 1/2IN X 1 1/4IN AWG/15A 12-10AWG/20A, WIRE COUNT: 3, SIZE: 4 1/16IN X 1 1/2IN X 1 1/4IN AWG/20A, WIRE COUNT: 3, SIZE: 4 1/16IN X 1 1/2IN X 1 1/4IN A, WIRE COUNT: 3, SIZE: 4 1/16IN X 1 1/2IN X 1 1/4IN",4.00,5.00,20.00,J3 Office,0
10019026,"FUSE, ELECTRICAL, TYPE: TIME DELAY, AMPERAGE: 70A, LENGTH: 4 5/8"", DIAMETER: 1 1/8"", VOLTAGE: 600VAC/300VDC, CONNECTION: BOLT-ON, MA A, LENGTH: 4 5/8"", DIAMETER: 1 1/8"", VOLTAGE: 600VAC/300VDC, CONNECTION: BOLT-ON, MANUFACTURER P/N: LPJ-70SP",10.00,5.00,50.00,J3 Office,0
10019027,"FILTER, CARTRIDGE, TYPE: SPIN-ON, LENGTH: 5 3/8INCH, INSIDE DIAMETER: 2 7/16INCH, OUTSIDE DIAMETER: 3 11/16INCH, MANUFACTURER: BALDWIN, MANUFACTURER P/N: BW5075",2.00,5.00,10.00,J3 Office,0
10019036,"MODULE, NO MODIFIER, TYPE: TERMINAL, MANUFACTURER: ENDRESS/HAUSER, MANUFACTURER P/N: 52013303",2.00,5.00,10.00,J3 Office,0
10019041,"WASHER, LOCK, TYPE: CAP SCREW, INSIDE DIAMETER: 3/8INCH, OUTSIDE DIAMETER: 11/16INCH, THICKNESS: 3/32INCH, MATERIAL: 304 STAINLESS STEEL, MANUFACTURER: DANIEL, MANUFACTURER P/N: 1-562-03-509",1.00,5.00,5.00,J3 Office,0
10019048,"BELT, V, TYPE: COGGED, SIZE: 2240MM, MATERIAL: ELASTOMERIC CMPD W/POLY TENSIL, WIDTH: 17MM, THICKNESS: 13MM, MANUFACTURER P/N: XPB",3.00,5.00,15.00,J3 Office,0
10019054,"ASSEMBLY, PUMP, TYPE: PILOT SLEEVE, CONSIST OF 1: 2 RETAINER RINGS, CONSIST OF 2: GREASE PACK, MANUFACTURER: WILDEN, MANUFACTURER P/N: 04-3880-99",1.00,5.00,5.00,J3 Office,0
10019056,"FUSE, ELECTRICAL, TYPE: TIME DELAY, AMPERAGE: 200A, LENGTH: 15 7/8"", DIAMETER: 3"", VOLTAGE: 4.8KVAC, CONNECTION: SNAP, MANUFACTURER A, LENGTH: 15 7/8"", DIAMETER: 3"", VOLTAGE: 4.8KVAC, CONNECTION: SNAP, MANUFACTURER P/N: A480R9R-1",3.00,5.00,15.00,J3 Office,0
10019057,"FUSE, POWER 5A 600V",10.00,5.00,50.00,J3 Office,0
10019063,"PIN, NO MODIFIER, TYPE: CON-ROD, APPLICATION: PROGRESSIVE CAVITY PUMP, MANUFACTURER: ALLWEILER, MANUFACTURER P/N: A112900",1.00,5.00,5.00,J3 Office,0
10019066,"GASKET, FLANGE, TYPE: RAISED FACE, NOMINAL SIZE: 1INCH, THICKNESS: 1/8INCH, PRESSURE RATING: 300-600PSI, MATERIAL: G10 VITON",2.00,5.00,10.00,J3 Office,0
10019078,"CONTACTOR, ELECTRICAL, TYPE: COIL, POLE: 3POLE, AMPERAGE: 60AMPS, VOLTAGE: 600VOLTS, NEMA SIZE: 0-3, MANUFACTURER: ABB, MANUFACTURER AMPS, VOLTAGE: 600VOLTS, NEMA SIZE: 0-3, MANUFACTURER: ABB, MANUFACTURER P/N: A40-30-10",2.00,5.00,10.00,J3 Office,0
10019086,"O-RING, NO MODIFIER, INSIDE DIAMETER: 6 1/8INCH, CROSS-SECTION: 1/8INCH, MATERIAL: NBR, MANUFACTURER: SULZER, MANUFACTURER P/N: 021702015001",1.00,5.00,5.00,J3 Office,0
10019087,"VALVE, CHECK, CHECK TYPE: SWING, NOMINAL SIZE(S): 1INCH, END CONNECTION: FEMALE NATIONAL PIPE TAPER THD, PRESSURE RATING: 175PSI, TRIM MATERIAL: STANDARD, MODEL: SS009, MANUFACTURER: WATTS, MANUFACTURER P/N: SS009QT-RP",1.00,5.00,5.00,J3 Office,0
10019093,"FUSE, ELECTRICAL, AMPERAGE: 20A, LENGTH: 1 1/2"", DIAMETER: 1/4"", VOLTAGE: 600VAC A, LENGTH: 1 1/2"", DIAMETER: 1/4"", VOLTAGE: 600VAC",4.00,5.00,20.00,J3 Office,0
10019098,"GASKET, NO MODIFIER, INSIDE DIAMETER: 6INCH, MATERIAL: NITRILE",4.00,5.00,20.00,J3 Office,0
10019103,"O-RING, NO MODIFIER, INSIDE DIAMETER: 4INCH, CROSS-SECTION: 1/8INCH, MATERIAL: VITON",2.00,5.00,10.00,J3 Office,0
10019119,"KIT, CONNECTOR, TYPE: POWER, CONTAINS A: 1 JUNCTION BOX W/ TERMINALS, CONTAINS B: 1 STAND ASSEMBLY, CONTAINS C: CORE SEALERS, CONTAINS D: 3 GREEN/YELLOW TUBES, CONTAINS E: 3/4"" STOPPING PLUG ASSEMBLY, CONTAINS F: LIGHT MODULE/2 GROMMET PLUGS, MANUFACTURER: PENTAIR, MANUFACTURER P/N: JBM-100-A",3.00,5.00,15.00,J3 Office,0
10019120,"KIT, SEAL, TYPE: BEARING, APPLICATION: PROGRESSIVE CAVITY PUMP, MANUFACTURER: ROPER, MANUFACTURER P/N: N98-9",1.00,5.00,5.00,J3 Office,0
10019121,"FUSE, ELECTRICAL, TYPE: FAST ACTING, AMPERAGE: 1A, LENGTH: 1 1/2"", DIAMETER: 13/32"", VOLTAGE: 600VAC/DC, CONNECTION: SNAP, MANUFACTURER P/N: ATM1",10.00,5.00,50.00,J3 Office,0
10019124,"FILTER, HYDRAULIC, TYPE: SPIN ON, SIZE: 5 X 10.66INCH, MICRON: 7/23 MICRONS AT BETA2/1000, MANUFACTURER: PARKER, MANUFACTURER P/N: 927736",4.00,5.00,20.00,J3 Office,0
10019125,"FUSE, ELECTRICAL, TYPE: FAST ACTING, AMPERAGE: 10A, LENGTH: 5"", DIAMETER: 13/16"", VOLTAGE: 600VAC, CONNECTION: SNAP, MANUFACTURER P/ A, LENGTH: 5"", DIAMETER: 13/16"", VOLTAGE: 600VAC, CONNECTION: SNAP, MANUFACTURER P/N: NOS-10",2.00,5.00,10.00,J3 Office,0
10019127,"BEARING, NO MODIFIER, TYPE: IMPELLER SHAFT, MANUFACTURER P/N: 013-11544-00-PB01",1.00,5.00,5.00,J3 Office,0
10019136,"KIT, VALVE PARTS, TYPE: MANIFOLD SERVICE KIT, CONSIST OF 1: PLASTIC CAPS, MANUFACTURER: ENDRESS/HAUSER, MANUFACTURER P/N: 71092978, PRIOR MM NUMBER(S): J2-16057",7.00,5.00,35.00,J3 Office,0
10019145,"SUPPLIES, LABORATORY, TYPE: SENSOR, SIZE: 0-30PPM, MATERIAL: HCL, APPLICATION: ELECTROCHEMICAL SMART, MANUFACTURER: GDS CORP, MANUFACTURER P/N: 10-9517",6.00,5.00,30.00,J3 Office,0
10019151,"GASKET, FLANGE, TYPE: RAISED FACE, NOMINAL SIZE: 1 1/2INCH, THICKNESS: 1/8INCH, PRESSURE RATING: 300-600PSI, MATERIAL: G10 VITON",7.00,5.00,35.00,J3 Office,0
10019155,"FUSE, ELECTRICAL, TYPE: TIME DELAY, AMPERAGE: 15A, LENGTH: 1 1/4"", DIAMETER: 1/4"", VOLTAGE: 250VAC/125VDC, CONNECTION: SNAP, MANUFACTURER P/N: MDA-15-R",4.00,5.00,20.00,J3 Office,0
10019156,"FUSE, ELECTRICAL, TYPE: FAST ACTING, AMPERAGE: 70A, LENGTH: 4 5/8"", DIAMETER: 1 1/8"", VOLTAGE: 600VAC/300VDC, CONNECTION: BOLT-ON, M A, LENGTH: 4 5/8"", DIAMETER: 1 1/8"", VOLTAGE: 600VAC/300VDC, CONNECTION: BOLT-ON, MANUFACTURER P/N: A4J70",5.00,5.00,25.00,J3 Office,0
10019157,"FILTER, FUEL, TYPE: IN LINE, CONNECTION: M22X1.5, OUTSIDE DIAMETER: 3 3/32INCH, LENGTH: 4 1/2INCH, APPLICATION: CUMMINS, MANUFACTURER: FLEETGUARD, MANUFACTURER P/N: FF5638",2.00,5.00,10.00,J3 Office,0
