IncidentDate,IncidentNumber,CauseCategory,CauseType,FailureType,IncidentType,Location,InjuryCount,FatalityCount,IncidentLSD,IncidentSection,IncidentTownship,IncidentRange,IncidentMeridian,LicenceNumber,LicenceType,IncidentNotificationDate,IncidentCompleteDate,Source,StrikeArea,FieldCentre,LicenseeID,LicenseeName,Jurisdiction,ReleaseOffsite,SensitiveArea,PublicAffected,EnvironmentAffected,WildlifeLivestockAffected,AreaAffected,PublicEvacuatedCount,ReleaseCleanupDate,PipelineLicenceSegmentID,PipelineLicenceLineNo,PipeDamageType,PipeTestFailure,PipelineOutsideDiameter(mm),PipeGrade,PipeWallThickness(mm),SubstanceReleased,VolumeReleased,VolumeRecovered,VolumeUnits,SubstanceReleased2,VolumeReleased2,VolumeRecovered2,VolumeUnits2,SubstanceReleased3,VolumeReleased3,VolumeRecovered3,VolumeUnits3,SubstanceReleased4,VolumeReleased4,VolumeRecovered4,VolumeUnits4,Location1
August 12 1997,19972532,Conversion,Conversion,Valve Failure,Release,08-11-081-23W4,0,0,8,11,81,23,4,120020,Well Licence,August 12 1997,08/12/1997 12:00:00 AM,Oil Well,BRINT,Bonnyville,0HE9,Canadian Natural Resources Limited,Crown Slave Lake,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,08/12/1997 12:00:00 AM,,,,,,,,Crude Oil,10,0,m3,,,,,,,,,,,,,"(56.004283, -113.480467)"
August 12 1997,19972580,Conversion,Conversion,Equipment Failure,Release,06-18-022-25W4,0,0,6,18,22,25,4,113306,Well Licence,August 12 1997,08/12/1997 12:00:00 AM,Crude Oil Group Battery,STRATH,Midnapore,26,Encana Corporation,Freehold Private Lands,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,08/12/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,20,19,m3,,,,,,,,,,,,,"(50.868917, -113.458783)"
August 10 1997,19972563,Conversion,Conversion,Operator Error,Release,16-01-065-04W4,0,0,16,1,65,4,4,75556,Well Licence,August 10 1997,12/11/1997 12:00:00 AM,Gas Well,LEMING,Bonnyville,7,Imperial Oil Resources Limited,,Yes,No,Conversion from ENV system,Flowing Water,Conversion from ENV system,Conversion from ENV system,,12/11/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,3000,0,m3,,,,,,,,,,,,,"(54.600367, -110.462817)"
August 09 1997,19972633,Conversion,Conversion,Tank Overflow,Release,08-08-052-04W4,0,0,8,8,52,4,4,197031,Well Licence,August 09 1997,08/09/1997 12:00:00 AM,Oil Well,MORGAN,Wainwright,0R46,Husky Oil Operations Limited,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,08/09/1997 12:00:00 AM,,,,,,,,Crude Oil,7,6,m3,Salt/Produced Water,3,2,m3,,,,,,,,,"(53.4731, -110.5496)"
August 08 1997,19972651,Conversion,Conversion,Operator Error,Release,16-31-021-08W4,0,0,16,31,21,8,4,181756,Well Licence,August 08 1997,12/12/1997 12:00:00 AM,Crude Oil Group Battery,JENNER,Medicine Hat,0BN9,Renaissance Energy Ltd.,,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,12/12/1997 12:00:00 AM,,,,,,,,Crude Oil,2,1.5,m3,Salt/Produced Water,18,13.5,m3,,,,,,,,,"(50.832133, -111.0925)"
August 07 1997,19973045,Conversion,Conversion,Blowdown,Release,14-11-026-05W4,0,0,14,11,26,5,4,142516,Well Licence,August 07 1997,08/12/1997 12:00:00 AM,Oil Well,HELMSDLE,Medicine Hat,0MD6,Bonavista Petroleum Ltd.,,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,08/12/1997 12:00:00 AM,,,,,,,,Crude Oil,0.1,0,m3,,,,,,,,,,,,,"(51.210133, -110.600883)"
August 05 1997,19972673,Conversion,Conversion,Stuffing Box,Release,09-36-038-03W4,0,0,9,36,38,3,4,268801,Well Licence,August 05 1997,08/05/1997 12:00:00 AM,Oil Well,PROVOST,Wainwright,0R46,Husky Oil Operations Limited,,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,08/05/1997 12:00:00 AM,,,,,,,,Crude Oil,0.1,0,m3,Salt/Produced Water,0.1,0,m3,,,,,,,,,"(52.311767, -110.293683)"
August 03 1997,19972536,Conversion,Conversion,Equipment Failure,Release,08-06-066-10W5,0,0,8,6,66,10,5,75428,Well Licence,August 03 1997,09/04/1997 12:00:00 AM,Service Well,SWANHS,St. Albert,0FW6,ConocoPhillips Canada Resources Corp.,Crown Whitecourt,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,09/04/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,100,90,m3,,,,,,,,,,,,,"(54.681383, -115.491517)"
August 03 1997,19972975,Conversion,Conversion,Metal Fatigue,Release,16-13-040-03W4,0,0,16,13,40,3,4,115588,Well Licence,August 03 1997,08/03/1997 12:00:00 AM,Oil Well,PROVOST,Wainwright,26,Encana Corporation,,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,08/03/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,54.5,53,m3,Crude Oil,0.5,0.5,m3,,,,,,,,,"(52.446333, -110.295967)"
July 31 1997,19972608,Conversion,Conversion,Chemical Spill,Release,07-06-038-03W4,0,0,7,6,38,3,4,2961,Well Licence,July 31 1997,07/31/1997 12:00:00 AM,Gas Well,PROVOST,Wainwright,0JL8,Apache Canada Ltd.,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/31/1997 12:00:00 AM,,,,,,,,Chemicals,0.1,0.1,m3,,,,,,,,,,,,,"(52.235517, -110.418667)"
July 31 1997,19972471,Conversion,Conversion,Stuffing Box,Release,08-02-008-15W4,0,0,8,2,8,15,4,180239,Well Licence,July 31 1997,08/01/1997 12:00:00 AM,Oil Well,CHINCO,Medicine Hat,0BN9,Renaissance Energy Ltd.,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,08/01/1997 12:00:00 AM,,,,,,,,Crude Oil,0.5,0.5,m3,Salt/Produced Water,2,1,m3,,,,,,,,,"(49.616633, -111.92675)"
July 28 1997,19972467,Conversion,Conversion,Header Failure,Release,12-03-080-08W5,0,0,12,3,80,8,5,102359,Well Licence,July 28 1997,09/25/1997 12:00:00 AM,Service Well,NIPISI,St. Albert,0HE9,Canadian Natural Resources Limited,Crown Slave Lake,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,09/25/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,25,25,m3,,,,,,,,,,,,,"(55.907183, -115.171967)"
July 28 1997,19972667,Conversion,Conversion,Livestock Or Wildlife,Release,07-23-016-12W4,0,0,7,23,16,12,4,36663,Well Licence,July 28 1997,11/27/1998 12:00:00 AM,Oil Well,ALDSON,Medicine Hat,0R46,Husky Oil Operations Limited,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,11/27/1998 12:00:00 AM,,,,,,,,Crude Oil,1,0.8,m3,Salt/Produced Water,11,8,m3,,,,,,,,,"(50.358933, -111.54825)"
July 25 1997,19972421,Conversion,Conversion,Tank Overflow,Release,08-12-046-02W5,0,0,8,12,46,2,5,141872,Well Licence,July 25 1997,07/25/1997 12:00:00 AM,Crude Oil Group Battery,WROSE,Drayton Valley,0BP8,Penn West Petroleum Ltd.,Freehold Private Lands,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/25/1997 12:00:00 AM,,,,,,,,Crude Oil,7,7,m3,,,,,,,,,,,,,"(52.950767, -114.149617)"
July 25 1997,19972473,Conversion,Conversion,Equipment Failure,Release,06-28-081-10W6,0,0,6,28,81,10,6,167115,Well Licence,July 25 1997,09/30/1997 12:00:00 AM,Oil Well,BONANZA,Grande Prairie,39,Talisman Energy Inc.,Freehold Private Lands,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,09/30/1997 12:00:00 AM,,,,,,,,Condensate,2,1,m3,,,,,,,,,,,,,"(56.048583, -119.504467)"
July 25 1997,19972480,Conversion,Conversion,Tank Leak,Release,12-03-056-16W5,0,0,12,3,56,16,5,115077,Well Licence,July 25 1997,07/27/1997 12:00:00 AM,Gas Well,MCLEOD,Drayton Valley,0LN5,Ish Energy Ltd.,Freehold Private Lands,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/27/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,9.5,0,m3,,,,,,,,,,,,,"(53.812167, -116.3026)"
July 24 1997,19972478,Conversion,Conversion,Equipment Failure,Release,15-14-028-21W4,0,0,15,14,28,21,4,176262,Well Licence,July 24 1997,07/24/1997 12:00:00 AM,Sweet Drilling Well,WAYNE,Midnapore,26,Encana Corporation,,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/24/1997 12:00:00 AM,,,,,,,,Crude Oil,1,0,m3,,,,,,,,,,,,,"(51.399633, -112.85005)"
July 23 1997,19972458,Conversion,Conversion,Stuffing Box,Release,02-26-040-01W4,0,0,2,26,40,1,4,207605,Well Licence,July 23 1997,07/28/1997 12:00:00 AM,Oil Well,HAYTER,Wainwright,0DZ7,Rife Resources Ltd.,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/28/1997 12:00:00 AM,,,,,,,,Crude Oil,10,10,m3,,,,,,,,,,,,,"(52.464417, -110.037933)"
July 22 1997,19972398,Conversion,Conversion,Valve Leak,Release,10-21-045-05W4,0,0,10,21,45,5,4,10040,Well Licence,July 22 1997,07/22/1997 12:00:00 AM,Suspended Well,WAINWR,Wainwright,0TT5,Encana Oil & Gas Co. Ltd.,,No,No,Conversion from ENV system,,Conversion from ENV system,Conversion from ENV system,,07/22/1997 12:00:00 AM,,,,,,,,Gas Production (Raw),0.1,0,103m3,,,,,,,,,,,,,"(52.895783, -110.666067)"
July 22 1997,19972666,Conversion,Conversion,Operator Error,Release,10-29-017-20W4,0,0,10,29,17,20,4,88794,Well Licence,July 22 1997,07/22/1997 12:00:00 AM,Gas Well,MCGREG,Midnapore,0XH7,Atlas Energy Ltd.,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/22/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,15,8,m3,,,,,,,,,,,,,"(50.46475, -112.716467)"
July 20 1997,19972351,Conversion,Conversion,Fracturing Operation,Release,06-34-054-09W5,0,0,6,34,54,9,5,196780,Well Licence,July 20 1997,07/21/1997 12:00:00 AM,Oil Well,WILDWD,Drayton Valley,0T82,Lone Pine Resources Canada Ltd.,Freehold Private Lands,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/21/1997 12:00:00 AM,,,,,,,,Crude Oil,0.1,0,m3,,,,,,,,,,,,,"(53.7067, -115.245133)"
July 20 1997,19972782,Conversion,Conversion,Equipment Failure,Release,11-16-007-16W4,0,0,11,16,7,16,4,27309,Well Licence,July 20 1997,07/22/1997 12:00:00 AM,Service Well,TABERS,Medicine Hat,0R46,Husky Oil Operations Limited,,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/22/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,300,250,m3,,,,,,,,,,,,,"(49.562033, -112.118583)"
July 19 1997,19972354,Conversion,Conversion,Valve Failure,Release,08-02-033-01W4,0,0,8,2,33,1,4,188387,Well Licence,July 19 1997,07/19/1997 12:00:00 AM,Oil Well,ESTHER,Wainwright,0R46,Husky Oil Operations Limited,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/19/1997 12:00:00 AM,,,,,,,,Crude Oil,1,1,m3,Salt/Produced Water,2,1,m3,,,,,,,,,"(51.799367, -110.031567)"
July 19 1997,19972785,Conversion,Conversion,Livestock Or Wildlife,Release,10-20-025-12W4,0,0,10,20,25,12,4,85000,Well Licence,July 19 1997,07/21/1997 12:00:00 AM,Oil Well,CESS,Medicine Hat,0FW6,ConocoPhillips Canada Resources Corp.,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/21/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,1.5,1,m3,Crude Oil,0.5,0.4,m3,,,,,,,,,"(51.148667, -111.641667)"
July 18 1997,19972353,Conversion,Conversion,Metal Fatigue,Release,02-13-048-09W4,0,0,2,13,48,9,4,50529,Well Licence,July 18 1997,07/18/1997 12:00:00 AM,Oil Well,VIK-KINS,Wainwright,26,Encana Corporation,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/18/1997 12:00:00 AM,,,,,,,,Crude Oil,0.2,0.2,m3,Salt/Produced Water,0.3,0.3,m3,,,,,,,,,"(53.13385, -111.1843)"
July 18 1997,19972327,Conversion,Conversion,Tank Overflow,Release,07-05-061-03W4,0,0,7,5,61,3,4,186898,Well Licence,July 18 1997,07/18/1997 12:00:00 AM,Oil Well,CHARLK,Bonnyville,0TM2,Cannat Resources Inc.,,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/18/1997 12:00:00 AM,,,,,,,,Crude Oil,3,0,m3,,,,,,,,,,,,,"(54.243933, -110.414667)"
July 16 1997,19972357,Conversion,Conversion,Stuffing Box,Release,05-28-045-06W4,0,0,5,28,45,6,4,17000,Well Licence,July 16 1997,07/18/1997 12:00:00 AM,Oil Well,WAINWR,Wainwright,0R46,Husky Oil Operations Limited,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/18/1997 12:00:00 AM,,,,,,,,Crude Oil,4,3.9,m3,,,,,,,,,,,,,"(52.9068, -110.8233)"
July 16 1997,19972368,Conversion,Conversion,Blowout,Release,11-09-067-04W4,0,0,11,9,67,4,4,193352,Well Licence,July 16 1997,07/17/1997 12:00:00 AM,Gas Well,MOORE,Bonnyville,0HE9,Canadian Natural Resources Limited,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/17/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,1.5,1.5,m3,,,,,,,,,,,,,"(54.7856, -110.5555)"
July 15 1997,19972380,Conversion,Conversion,Erosion,Release,15-14-048-09W4,0,0,15,14,48,9,4,54957,Well Licence,July 15 1997,07/15/1997 12:00:00 AM,Service Well,VIK-KINS,Wainwright,26,Encana Corporation,,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/15/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,1,0,m3,,,,,,,,,,,,,"(53.144867, -111.208683)"
July 14 1997,19972784,Conversion,Conversion,Operator Error,Release,05-02-015-11W4,0,0,5,2,15,11,4,199160,Well Licence,July 14 1997,07/15/1997 12:00:00 AM,Oil Well,ALDSON,Medicine Hat,26,Encana Corporation,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/15/1997 12:00:00 AM,,,,,,,,Crude Oil,6,3,m3,,,,,,,,,,,,,"(50.227867, -111.4224)"
July 14 1997,19972347,Conversion,Conversion,Equipment Failure,Release,12-21-080-08W5,0,0,12,21,80,8,5,29224,Well Licence,July 14 1997,05/20/1998 12:00:00 AM,Service Well,NIPISI,St. Albert,0HE9,Canadian Natural Resources Limited,Crown Slave Lake,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,05/20/1998 12:00:00 AM,,,,,,,,Salt/Produced Water,10,10,m3,,,,,,,,,,,,,"(55.950733, -115.198083)"
July 12 1997,19972387,Conversion,Conversion,Operator Error,Release,07-15-043-01W4,0,0,7,15,43,1,4,194602,Well Licence,July 12 1997,01/01/1998 12:00:00 AM,Oil Well,CHAUVIN,Wainwright,26,Encana Corporation,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,01/01/1998 12:00:00 AM,,,,,,,,Crude Oil,2,1.8,m3,,,,,,,,,,,,,"(52.701633, -110.062283)"
July 12 1997,19972422,Conversion,Conversion,Equipment Failure,Release,09-10-038-24W4,0,0,9,10,38,24,4,161198,Well Licence,July 12 1997,07/14/1997 12:00:00 AM,Oil Well,HAYNES,Red Deer,0YT4,Case Resources Inc.,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/14/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,1,0,m3,Crude Oil,2,0,m3,,,,,,,,,"(52.254, -113.341283)"
July 11 1997,19972400,Conversion,Conversion,Equipment Failure,Release,10-29-114-06W6,0,0,10,29,114,6,6,35333,Well Licence,July 11 1997,07/12/1997 12:00:00 AM,Oil Well,VIRGO,Grande Prairie,0JL8,Apache Canada Ltd.,Crown Footner Lake,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/12/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,2,2,m3,Crude Oil,1,1,m3,,,,,,,,,"(58.93035, -118.96895)"
July 10 1997,19972364,Conversion,Conversion,Equipment Failure,Release,06-19-110-07W6,0,0,6,19,110,7,6,218541,Well Licence,July 10 1997,05/26/1998 12:00:00 AM,Oil Well,RAINBOW,Grande Prairie,0PT5,Devlan Exploration Inc.,Crown Footner Lake,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,05/26/1998 12:00:00 AM,,,,,,,,Condensate,2,2,m3,,,,,,,,,,,,,"(58.563183, -119.1616)"
July 10 1997,19972420,Conversion,Conversion,Stuffing Box,Release,05-05-042-23W4,0,0,5,5,42,23,4,151244,Well Licence,July 10 1997,07/10/1997 12:00:00 AM,Oil Well,BASHAW,Red Deer,0AZ9,Cometra Energy Ltd.,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/10/1997 12:00:00 AM,,,,,,,,Crude Oil,1,0,m3,,,,,,,,,,,,,"(52.5848, -113.2886)"
July 09 1997,19972289,Conversion,Conversion,Equipment Failure,Release,14-23-062-18W5,0,0,14,23,62,18,5,160054,Well Licence,July 09 1997,11/18/1997 12:00:00 AM,Oil Well,FOXCK,St. Albert,45,Chevron Canada Limited,Crown Whitecourt,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,11/18/1997 12:00:00 AM,,,,,,,,Crude Oil,51,30,m3,Salt/Produced Water,32,12,m3,,,,,,,,,"(54.383117, -116.592117)"
July 06 1997,19972537,Conversion,Conversion,Tank Leak,Release,04-09-041-03W5,0,0,4,9,41,3,5,12690,Well Licence,July 06 1997,07/15/1997 12:00:00 AM,Oil Well,GILBY,Red Deer,2,Gulf Canada Limited,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/15/1997 12:00:00 AM,,,,,,,,Crude Oil,7,6,m3,,,,,,,,,,,,,"(52.5105, -114.382617)"
July 06 1997,19972279,Conversion,Conversion,Line Failure,Release,04-16-067-18W5,0,0,4,16,67,18,5,25772,Well Licence,July 06 1997,09/30/1997 12:00:00 AM,Oil Well,GOOSER,Grande Prairie,0FW6,ConocoPhillips Canada Resources Corp.,Crown Public Lands,Yes,No,Conversion from ENV system,Flowing Water,Conversion from ENV system,Conversion from ENV system,,09/30/1997 12:00:00 AM,,,,,,,,Crude Oil,2,2,m3,Process Water,6,6,m3,,,,,,,,,"(54.794067, -116.692917)"
July 04 1997,19972296,Conversion,Conversion,Mud Pit,Release,07-10-029-03W5,0,0,7,10,29,3,5,188406,Well Licence,July 04 1997,07/10/1997 12:00:00 AM,Suspended Well,CROSS,Midnapore,0KT5,Esprit Exploration Ltd.,,Yes,No,Conversion from ENV system,Flowing Water,Conversion from ENV system,Conversion from ENV system,,07/10/1997 12:00:00 AM,,,,,,,,Drilling Mud  (Water Based),20,10,m3,,,,,,,,,,,,,"(51.465617, -114.338583)"
July 03 1997,19972386,Conversion,Conversion,Pig Trap,Release,04-09-040-03W4,0,0,4,9,40,3,4,137618,Well Licence,July 03 1997,07/03/1997 12:00:00 AM,Oil Well,PROVOST,Wainwright,26,Encana Corporation,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/03/1997 12:00:00 AM,,,,,,,,Crude Oil,0.1,0,m3,Salt/Produced Water,1.9,1.5,m3,,,,,,,,,"(52.420867, -110.385967)"
July 02 1997,19972228,Conversion,Conversion,Equipment Failure,Release,05-30-068-06W6,0,0,5,30,68,6,6,87405,Well Licence,July 02 1997,07/03/1997 12:00:00 AM,Crude Oil Group Battery,ELM,Grande Prairie,0LX9,Place Resources Corporation,,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/03/1997 12:00:00 AM,,,,,,,,Crude Oil,1,1,m3,,,,,,,,,,,,,"(54.914067, -118.9127)"
July 02 1997,19972280,Conversion,Conversion,Equipment Failure,Release,01-01-022-17W4,0,0,1,1,22,17,4,200841,Well Licence,July 02 1997,07/02/1997 12:00:00 AM,Oil Well,COUNTESS,Medicine Hat,26,Encana Corporation,,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/02/1997 12:00:00 AM,,,,,,,,Crude Oil,2,2,m3,,,,,,,,,,,,,"(50.835783, -112.22355)"
June 30 1997,19972233,Conversion,Conversion,Operator Error,Release,06-18-095-04W6,0,0,6,18,95,4,6,140799,Well Licence,June 30 1997,06/30/1997 12:00:00 AM,Gas Well,CRAN,Grande Prairie,60,BP Canada Energy Company,Crown Peace River,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,06/30/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,2,2,m3,,,,,,,,,,,,,"(57.24075, -118.640667)"
June 30 1997,19972663,Conversion,Conversion,Livestock Or Wildlife,Release,03-06-026-12W4,0,0,3,6,26,12,4,43106,Well Licence,June 30 1997,08/25/1997 12:00:00 AM,Oil Well,CESS,Medicine Hat,0TZ3,Lario Oil & Gas Company,,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,08/25/1997 12:00:00 AM,,,,,,,,Crude Oil,0.5,0,m3,,,,,,,,,,,,,"(51.18505, -111.670733)"
June 30 1997,19972259,Conversion,Conversion,Mud Pit,Release,02-25-048-09W5,0,0,2,25,48,9,5,10962,Well Licence,June 30 1997,10/20/1998 12:00:00 AM,Suspended Well,PEMBINA,Drayton Valley,0NH1,Saxon Petroleum Inc.,Freehold Private Lands,Yes,No,Conversion from ENV system,Flowing Water,Conversion from ENV system,Conversion from ENV system,,10/20/1998 12:00:00 AM,,,,,,,,Diesel Oil,5,2,m3,,,,,,,,,,,,,"(53.165067, -115.180967)"
June 29 1997,19972263,Conversion,Conversion,Operator Error,Release,10-22-065-07W4,0,0,10,22,65,7,4,188335,Well Licence,June 29 1997,06/30/1997 12:00:00 AM,Oil Well,LANE,Bonnyville,0HE9,Canadian Natural Resources Limited,,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,06/30/1997 12:00:00 AM,,,,,,,,Crude Oil,2,0,m3,,,,,,,,,,,,,"(54.64035, -110.97305)"
June 27 1997,19972389,Conversion,Conversion,Line Failure,Release,07-36-047-07W4,0,0,7,36,47,7,4,85593,Well Licence,June 27 1997,06/27/1997 12:00:00 AM,Gas Well,VIK-KINS,Wainwright,0R46,Husky Oil Operations Limited,,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,06/27/1997 12:00:00 AM,,,,,,,,Salt/Produced Water,5,0.5,m3,,,,,,,,,,,,,"(53.093783, -110.89175)"
June 26 1997,19972403,Conversion,Conversion,Operator Error,Release,02-03-043-02W4,0,0,2,3,43,2,4,199253,Well Licence,June 26 1997,06/26/1997 12:00:00 AM,Oil Well,CHAUVINS,Wainwright,39,Talisman Energy Inc.,,No,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,06/26/1997 12:00:00 AM,,,,,,,,Gas Production (Raw),0.1,0,103m3,,,,,,,,,,,,,"(52.66935, -110.2065)"
June 26 1997,19972394,Conversion,Conversion,Valve Failure,Release,15-13-050-01W4,0,0,15,13,50,1,4,4811,Well Licence,June 26 1997,01/01/1998 12:00:00 AM,Service Well,LLOYD,Wainwright,0R46,Husky Oil Operations Limited,,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,01/01/1998 12:00:00 AM,,,,,,,,Salt/Produced Water,125,75,m3,,,,,,,,,,,,,"(53.319383, -110.014683)"
June 24 1997,19972221,Conversion,Conversion,Equipment Failure,Release,05-24-050-22W4,0,0,5,24,50,22,4,2687,Well Licence,June 24 1997,07/22/1997 12:00:00 AM,Oil Well,JOARCAM,St. Albert,25,ExxonMobil Resources Ltd.,Freehold Private Lands,Yes,No,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,07/22/1997 12:00:00 AM,,,,,,,,Crude Oil,2,0,m3,Salt/Produced Water,16,0,m3,,,,,,,,,"(53.328567, -113.0959)"
